Date,GJTB3MO_Close,GJGB2_Close,GJGB5_Close,GJGB10_Close,GJGB30_Close
12/16/2019,-0.1596,-0.124,-0.113,-0.011,0.418
12/17/2019,-0.1647,-0.114,-0.099,-0.004,0.418
12/18/2019,-0.1649,-0.117,-0.107,-0.012,0.421
12/19/2019,-0.1499,-0.105,-0.086,0.003,0.428
12/20/2019,-0.1495,-0.096,-0.076,0.014,0.455
12/23/2019,-0.1098,-0.091,-0.074,0.016,0.458
12/24/2019,-0.1098,-0.094,-0.08,0.012,0.464
12/25/2019,-0.1098,-0.112,-0.112,-0.019,0.43
12/26/2019,-0.1098,-0.115,-0.109,-0.011,0.446
12/27/2019,-0.1099,-0.124,-0.104,0,0.444
12/30/2019,-0.1099,-0.131,-0.118,-0.011,0.425
1/6/2020,-0.1099,-0.148,-0.125,-0.02,0.411
1/7/2020,-0.0995,-0.117,-0.105,-0.005,0.44
1/8/2020,-0.1098,-0.121,-0.113,-0.002,0.425
1/9/2020,-0.1248,-0.126,-0.105,0.01,0.441
1/10/2020,-0.1348,-0.136,-0.11,0,0.442
1/14/2020,-0.1219,-0.122,-0.085,0.016,0.458
1/15/2020,-0.1237,-0.121,-0.089,0.01,0.461
1/16/2020,-0.1238,-0.123,-0.09,0.015,0.462
1/17/2020,-0.1266,-0.13,-0.099,0.003,0.464
1/20/2020,-0.1299,-0.121,-0.095,0.01,0.476
1/21/2020,-0.1297,-0.124,-0.103,0.005,0.45
1/22/2020,-0.1295,-0.118,-0.106,0.002,0.447
1/23/2020,-0.1298,-0.124,-0.119,-0.017,0.415
1/24/2020,-0.1248,-0.125,-0.118,-0.02,0.41
1/27/2020,-0.1197,-0.136,-0.14,-0.044,0.374
1/28/2020,-0.1277,-0.128,-0.131,-0.039,0.379
1/29/2020,-0.1379,-0.131,-0.134,-0.039,0.37
1/30/2020,-0.1298,-0.144,-0.154,-0.058,0.351
1/31/2020,-0.1349,-0.143,-0.166,-0.066,0.375
2/3/2020,-0.1447,-0.137,-0.167,-0.057,0.393
2/4/2020,-0.1487,-0.149,-0.157,-0.047,0.397
2/5/2020,-0.1439,-0.138,-0.137,-0.035,0.422
2/6/2020,-0.1446,-0.128,-0.124,-0.017,0.423
2/7/2020,-0.145,-0.145,-0.139,-0.038,0.399
2/10/2020,-0.1447,-0.153,-0.15,-0.055,0.375
2/12/2020,-0.1446,-0.147,-0.131,-0.034,0.391
2/13/2020,-0.1398,-0.15,-0.133,-0.034,0.392
2/14/2020,-0.1349,-0.132,-0.123,-0.027,0.393
2/17/2020,-0.1258,-0.138,-0.129,-0.033,0.378
2/18/2020,-0.1268,-0.154,-0.153,-0.06,0.35
2/19/2020,-0.1266,-0.154,-0.149,-0.047,0.37
2/20/2020,-0.1266,-0.15,-0.136,-0.039,0.365
2/21/2020,-0.1348,-0.162,-0.161,-0.056,0.352
2/25/2020,-0.1326,-0.191,-0.208,-0.104,0.335
2/26/2020,-0.1417,-0.194,-0.196,-0.086,0.348
2/27/2020,-0.1459,-0.201,-0.208,-0.105,0.349
2/28/2020,-0.1797,-0.248,-0.255,-0.153,0.288
3/2/2020,-0.1988,-0.242,-0.23,-0.117,0.302
3/3/2020,-0.1989,-0.236,-0.229,-0.107,0.326
3/4/2020,-0.1996,-0.261,-0.249,-0.126,0.325
3/5/2020,-0.1989,-0.245,-0.228,-0.112,0.35
3/6/2020,-0.3098,-0.276,-0.263,-0.121,0.318
3/9/2020,-0.3446,-0.306,-0.301,-0.163,0.251
3/10/2020,-0.3419,-0.241,-0.221,-0.048,0.319
3/11/2020,-0.3399,-0.221,-0.21,-0.066,0.302
3/12/2020,-0.3399,-0.221,-0.193,-0.057,0.316
3/13/2020,-0.2997,-0.191,-0.093,0.054,0.35
3/16/2020,-0.3118,-0.168,-0.095,0.017,0.363
3/17/2020,-0.3199,-0.174,-0.093,0.018,0.365
3/18/2020,-0.2696,-0.146,-0.052,0.081,0.429
3/19/2020,-0.2776,-0.161,-0.053,0.083,0.451
3/23/2020,-0.4199,-0.192,-0.063,0.07,0.451
3/24/2020,-0.4396,-0.211,-0.108,0.041,0.437
3/25/2020,-0.4396,-0.232,-0.065,0.05,0.433
3/26/2020,-0.3299,-0.225,-0.116,0.002,0.431
3/27/2020,-0.1999,-0.124,-0.093,0.017,0.433
3/30/2020,-0.2098,-0.14,-0.127,0.019,0.418
3/31/2020,-0.2288,-0.135,-0.093,0.022,0.433
4/1/2020,-0.1996,-0.105,-0.103,0.013,0.422
4/2/2020,-0.1845,-0.108,-0.105,-0.007,0.399
4/3/2020,-0.1296,-0.134,-0.11,-0.008,0.396
4/6/2020,-0.1496,-0.112,-0.09,0.023,0.44
4/7/2020,-0.1496,-0.102,-0.08,0.019,0.458
4/8/2020,-0.1597,-0.106,-0.086,0.024,0.447
4/9/2020,-0.1646,-0.147,-0.102,0.017,0.457
4/10/2020,-0.1648,-0.159,-0.109,0.018,0.443
4/13/2020,-0.1516,-0.156,-0.112,0.023,0.453
4/14/2020,-0.1447,-0.144,-0.102,0.03,0.46
4/15/2020,-0.1497,-0.138,-0.097,0.014,0.466
4/16/2020,-0.1598,-0.142,-0.103,0.017,0.477
4/17/2020,-0.1595,-0.124,-0.09,0.027,0.511
4/20/2020,-0.1598,-0.119,-0.092,0.022,0.499
4/21/2020,-0.1596,-0.117,-0.093,0.022,0.487
4/22/2020,-0.1698,-0.132,-0.111,0.002,0.45
4/23/2020,-0.1698,-0.145,-0.116,0.008,0.434
4/24/2020,-0.1696,-0.149,-0.145,-0.016,0.449
4/27/2020,-0.1529,-0.146,-0.161,-0.035,0.439
4/28/2020,-0.1526,-0.172,-0.16,-0.038,0.427
4/30/2020,-0.1495,-0.175,-0.152,-0.03,0.435
5/1/2020,-0.1496,-0.139,-0.136,-0.019,0.446
5/7/2020,-0.1446,-0.139,-0.11,0.005,0.467
5/8/2020,-0.1586,-0.153,-0.121,-0.001,0.464
5/11/2020,-0.1439,-0.127,-0.11,0.014,0.493
5/12/2020,-0.1438,-0.136,-0.111,0.002,0.476
5/13/2020,-0.1438,-0.149,-0.108,0.001,0.469
5/14/2020,-0.1399,-0.146,-0.114,-0.002,0.467
5/15/2020,-0.1307,-0.145,-0.113,0.001,0.482
5/18/2020,-0.1299,-0.154,-0.132,-0.007,0.479
5/19/2020,-0.1306,-0.153,-0.118,0.006,0.49
5/20/2020,-0.1316,-0.148,-0.116,0.006,0.464
5/21/2020,-0.1329,-0.151,-0.129,0.001,0.449
5/22/2020,-0.1336,-0.166,-0.137,0,0.459
5/25/2020,-0.1176,-0.144,-0.122,0.002,0.486
5/26/2020,-0.1169,-0.146,-0.125,0.008,0.496
5/27/2020,-0.1165,-0.143,-0.122,0.004,0.489
5/28/2020,-0.1185,-0.147,-0.124,0.002,0.495
5/29/2020,-0.1169,-0.151,-0.126,0.005,0.51
6/1/2020,-0.1049,-0.123,-0.123,0.014,0.531
6/2/2020,-0.1069,-0.141,-0.125,0.012,0.524
6/3/2020,-0.1077,-0.144,-0.115,0.016,0.527
6/4/2020,-0.1077,-0.141,-0.099,0.036,0.555
6/5/2020,-0.1099,-0.125,-0.079,0.05,0.578
6/8/2020,-0.1078,-0.126,-0.081,0.052,0.59
6/9/2020,-0.1078,-0.138,-0.103,0.02,0.546
6/10/2020,-0.1077,-0.143,-0.099,0.025,0.545
6/11/2020,-0.1077,-0.14,-0.108,0.011,0.533
6/12/2020,-0.1248,-0.141,-0.103,0.013,0.551
6/15/2020,-0.1168,-0.164,-0.113,0.009,0.53
6/16/2020,-0.1185,-0.141,-0.1,0.021,0.559
6/17/2020,-0.1165,-0.141,-0.101,0.021,0.569
6/18/2020,-0.1246,-0.138,-0.109,0.019,0.571
6/19/2020,-0.1349,-0.142,-0.103,0.018,0.572
6/22/2020,-0.1026,-0.128,-0.109,0.012,0.567
6/23/2020,-0.1029,-0.127,-0.108,0.014,0.581
6/24/2020,-0.104,-0.133,-0.101,0.015,0.587
6/25/2020,-0.0997,-0.124,-0.101,0.015,0.58
6/26/2020,-0.0978,-0.118,-0.103,0.012,0.583
6/29/2020,-0.0938,-0.124,-0.103,0.018,0.591
6/30/2020,-0.0937,-0.131,-0.1,0.028,0.596
7/1/2020,-0.0897,-0.128,-0.086,0.047,0.639
7/2/2020,-0.0799,-0.116,-0.089,0.036,0.65
7/3/2020,-0.0927,-0.13,-0.094,0.028,0.626
7/6/2020,-0.1139,-0.127,-0.086,0.041,0.631
7/7/2020,-0.114,-0.121,-0.087,0.046,0.623
7/8/2020,-0.1136,-0.126,-0.099,0.034,0.572
7/9/2020,-0.1146,-0.125,-0.104,0.031,0.56
7/10/2020,-0.1147,-0.118,-0.096,0.027,0.562
7/13/2020,-0.0836,-0.124,-0.087,0.04,0.606
7/14/2020,-0.0866,-0.129,-0.092,0.033,0.6
7/15/2020,-0.0876,-0.133,-0.096,0.035,0.613
7/16/2020,-0.0877,-0.143,-0.099,0.026,0.594
7/17/2020,-0.0879,-0.127,-0.11,0.024,0.589
7/20/2020,-0.0897,-0.125,-0.091,0.031,0.599
7/21/2020,-0.0847,-0.131,-0.111,0.025,0.581
7/22/2020,-0.0896,-0.127,-0.107,0.019,0.576
7/27/2020,-0.0926,-0.11,-0.101,0.022,0.577
7/28/2020,-0.0899,-0.116,-0.109,0.023,0.566
7/29/2020,-0.0897,-0.115,-0.113,0.023,0.544
7/30/2020,-0.0877,-0.128,-0.114,0.021,0.545
7/31/2020,-0.0879,-0.121,-0.114,0.02,0.532
8/3/2020,-0.0787,-0.119,-0.103,0.026,0.558
8/4/2020,-0.0779,-0.12,-0.115,0.018,0.556
8/5/2020,-0.0776,-0.121,-0.112,0.012,0.545
8/6/2020,-0.0756,-0.102,-0.105,0.02,0.554
8/7/2020,-0.0627,-0.116,-0.097,0.012,0.553
8/11/2020,-0.0609,-0.103,-0.082,0.033,0.575
8/12/2020,-0.0616,-0.104,-0.079,0.045,0.605
8/13/2020,-0.0656,-0.111,-0.081,0.035,0.594
8/14/2020,-0.0817,-0.109,-0.068,0.051,0.621
8/17/2020,-0.0889,-0.108,-0.077,0.047,0.621
8/18/2020,-0.0928,-0.109,-0.084,0.039,0.619
8/19/2020,-0.0968,-0.11,-0.086,0.032,0.607
8/20/2020,-0.0999,-0.104,-0.084,0.036,0.612
8/21/2020,-0.0998,-0.108,-0.081,0.034,0.618
8/24/2020,-0.0896,-0.097,-0.089,0.027,0.606
8/25/2020,-0.0926,-0.104,-0.082,0.035,0.594
8/26/2020,-0.0928,-0.101,-0.075,0.046,0.608
8/27/2020,-0.0927,-0.113,-0.079,0.043,0.6
8/28/2020,-0.098,-0.109,-0.067,0.059,0.623
8/31/2020,-0.1266,-0.108,-0.07,0.051,0.617
9/1/2020,-0.1239,-0.112,-0.074,0.047,0.616
9/2/2020,-0.1237,-0.106,-0.078,0.043,0.616
9/3/2020,-0.1238,-0.113,-0.08,0.04,0.611
9/4/2020,-0.1367,-0.119,-0.084,0.041,0.613
9/7/2020,-0.1398,-0.119,-0.08,0.047,0.624
9/8/2020,-0.1339,-0.123,-0.085,0.04,0.615
9/9/2020,-0.1367,-0.114,-0.085,0.031,0.601
9/10/2020,-0.1368,-0.119,-0.089,0.028,0.601
9/11/2020,-0.1195,-0.124,-0.095,0.027,0.585
9/14/2020,-0.1197,-0.12,-0.096,0.021,0.584
9/15/2020,-0.1198,-0.133,-0.099,0.021,0.585
9/16/2020,-0.1199,-0.134,-0.105,0.021,0.593
9/17/2020,-0.1197,-0.134,-0.107,0.017,0.591
9/18/2020,-0.1198,-0.138,-0.114,0.015,0.59
9/23/2020,-0.1207,-0.146,-0.124,0.008,0.589
9/24/2020,-0.1285,-0.136,-0.118,0.011,0.596
9/25/2020,-0.1419,-0.147,-0.115,0.011,0.607
9/28/2020,-0.1846,-0.136,-0.107,0.023,0.618
9/29/2020,-0.1816,-0.128,-0.112,0.017,0.606
9/30/2020,-0.1767,-0.127,-0.111,0.016,0.6
10/1/2020,-0.1769,-0.119,-0.107,0.017,0.613
10/2/2020,-0.177,-0.126,-0.11,0.022,0.609
10/5/2020,-0.1448,-0.125,-0.108,0.027,0.619
10/6/2020,-0.1448,-0.117,-0.09,0.039,0.639
10/7/2020,-0.1447,-0.117,-0.092,0.041,0.64
10/8/2020,-0.1439,-0.105,-0.105,0.038,0.631
10/9/2020,-0.1439,-0.12,-0.094,0.036,0.64
10/12/2020,-0.0897,-0.127,-0.091,0.032,0.644
10/13/2020,-0.0898,-0.124,-0.099,0.03,0.65
10/14/2020,-0.0896,-0.128,-0.097,0.032,0.643
10/15/2020,-0.0898,-0.129,-0.105,0.023,0.634
10/16/2020,-0.0896,-0.133,-0.107,0.023,0.622
10/19/2020,-0.0927,-0.133,-0.107,0.026,0.622
10/20/2020,-0.0929,-0.131,-0.11,0.022,0.61
10/21/2020,-0.0927,-0.126,-0.1,0.035,0.632
10/22/2020,-0.093,-0.128,-0.095,0.035,0.631
10/23/2020,-0.0928,-0.12,-0.093,0.041,0.646
10/26/2020,-0.0817,-0.129,-0.094,0.035,0.645
10/27/2020,-0.0879,-0.13,-0.094,0.031,0.636
10/28/2020,-0.0896,-0.12,-0.099,0.025,0.633
10/29/2020,-0.0898,-0.12,-0.102,0.032,0.634
10/30/2020,-0.094,-0.115,-0.091,0.042,0.65
11/2/2020,-0.0898,-0.111,-0.083,0.045,0.649
11/4/2020,-0.0927,-0.114,-0.097,0.038,0.642
11/5/2020,-0.0946,-0.125,-0.109,0.022,0.614
11/6/2020,-0.0989,-0.136,-0.114,0.021,0.632
11/9/2020,-0.0976,-0.132,-0.11,0.021,0.634
11/10/2020,-0.0967,-0.117,-0.085,0.045,0.659
11/11/2020,-0.1017,-0.123,-0.091,0.041,0.658
11/12/2020,-0.1018,-0.129,-0.1,0.03,0.651
11/13/2020,-0.1066,-0.129,-0.108,0.025,0.655
11/16/2020,-0.1128,-0.131,-0.115,0.021,0.657
11/17/2020,-0.1098,-0.135,-0.112,0.025,0.651
11/18/2020,-0.1098,-0.134,-0.116,0.018,0.629
11/19/2020,-0.1046,-0.129,-0.114,0.018,0.637
11/20/2020,-0.1139,-0.135,-0.117,0.012,0.63
11/24/2020,-0.1048,-0.132,-0.113,0.025,0.649
11/25/2020,-0.1036,-0.142,-0.111,0.021,0.653
11/26/2020,-0.0998,-0.143,-0.109,0.026,0.654
11/27/2020,-0.0879,-0.136,-0.099,0.031,0.654
11/30/2020,-0.0866,-0.118,-0.094,0.032,0.653
12/1/2020,-0.0898,-0.124,-0.106,0.02,0.652
12/2/2020,-0.0896,-0.123,-0.102,0.026,0.657
12/3/2020,-0.0898,-0.113,-0.096,0.026,0.648
12/4/2020,-0.0896,-0.119,-0.107,0.024,0.657
12/7/2020,-0.0859,-0.129,-0.106,0.023,0.654
12/8/2020,-0.0848,-0.12,-0.114,0.019,0.637
12/9/2020,-0.0896,-0.123,-0.112,0.022,0.628
12/10/2020,-0.0898,-0.13,-0.116,0.015,0.617
12/11/2020,-0.0879,-0.133,-0.123,0.014,0.617
12/14/2020,-0.0957,-0.127,-0.119,0.011,0.629
12/15/2020,-0.0956,-0.124,-0.118,0.005,0.624
12/16/2020,-0.0958,-0.121,-0.117,0.01,0.626
12/17/2020,-0.096,-0.121,-0.113,0.011,0.628
12/18/2020,-0.0989,-0.124,-0.122,0.01,0.63
12/21/2020,-0.1026,-0.127,-0.123,0.011,0.636
12/22/2020,-0.1029,-0.126,-0.118,0.01,0.632
12/23/2020,-0.1028,-0.125,-0.116,0.012,0.624
12/24/2020,-0.103,-0.12,-0.115,0.017,0.631
12/25/2020,-0.1029,-0.13,-0.111,0.02,0.639
12/28/2020,-0.1029,-0.119,-0.112,0.025,0.647
12/29/2020,-0.1029,-0.116,-0.105,0.025,0.653
12/30/2020,-0.1028,-0.115,-0.109,0.021,0.651
1/4/2021,-0.1027,-0.116,-0.108,0.021,0.651
1/5/2021,-0.1027,-0.128,-0.116,0.011,0.643
1/6/2021,-0.0838,-0.105,-0.105,0.021,0.654
1/7/2021,-0.0839,-0.11,-0.101,0.039,0.66
1/8/2021,-0.0885,-0.117,-0.11,0.035,0.651
1/12/2021,-0.0899,-0.105,-0.106,0.041,0.655
1/13/2021,-0.0906,-0.112,-0.113,0.04,0.644
1/14/2021,-0.0907,-0.11,-0.093,0.041,0.646
1/15/2021,-0.0967,-0.114,-0.105,0.043,0.655
1/18/2021,-0.0996,-0.11,-0.089,0.055,0.66
1/19/2021,-0.0986,-0.109,-0.099,0.057,0.665
1/20/2021,-0.0947,-0.118,-0.104,0.049,0.667
1/21/2021,-0.0947,-0.12,-0.106,0.043,0.647
1/22/2021,-0.0936,-0.125,-0.107,0.049,0.655
1/25/2021,-0.0889,-0.12,-0.107,0.05,0.658
1/26/2021,-0.0899,-0.124,-0.11,0.039,0.651
1/27/2021,-0.0897,-0.118,-0.099,0.049,0.657
1/28/2021,-0.0899,-0.123,-0.107,0.04,0.648
1/29/2021,-0.0976,-0.111,-0.109,0.054,0.664
2/1/2021,-0.1049,-0.113,-0.105,0.059,0.677
2/2/2021,-0.1048,-0.111,-0.102,0.054,0.671
2/3/2021,-0.1048,-0.113,-0.109,0.058,0.671
2/4/2021,-0.1046,-0.115,-0.106,0.061,0.662
2/5/2021,-0.1037,-0.118,-0.104,0.06,0.659
2/8/2021,-0.1049,-0.107,-0.1,0.071,0.674
2/9/2021,-0.1028,-0.108,-0.096,0.073,0.672
2/10/2021,-0.1026,-0.109,-0.091,0.083,0.672
2/12/2021,-0.1086,-0.117,-0.11,0.068,0.668
2/15/2021,-0.1079,-0.118,-0.1,0.081,0.677
2/16/2021,-0.1079,-0.112,-0.095,0.085,0.679
2/17/2021,-0.1086,-0.107,-0.077,0.099,0.69
2/18/2021,-0.1086,-0.113,-0.083,0.097,0.678
2/19/2021,-0.1037,-0.105,-0.074,0.109,0.69
2/22/2021,-0.1037,-0.103,-0.065,0.125,0.704
2/24/2021,-0.1036,-0.093,-0.065,0.126,0.724
2/25/2021,-0.1038,-0.086,-0.05,0.153,0.751
2/26/2021,-0.1058,-0.106,-0.057,0.162,0.757
3/1/2021,-0.1098,-0.114,-0.06,0.155,0.733
3/2/2021,-0.1098,-0.121,-0.071,0.128,0.711
3/3/2021,-0.1098,-0.115,-0.074,0.119,0.679
3/4/2021,-0.1098,-0.118,-0.073,0.132,0.715
3/5/2021,-0.1046,-0.128,-0.09,0.096,0.68
3/8/2021,-0.1026,-0.112,-0.062,0.123,0.704
3/9/2021,-0.0998,-0.116,-0.063,0.127,0.711
3/10/2021,-0.0989,-0.116,-0.065,0.128,0.705
3/11/2021,-0.0986,-0.109,-0.081,0.102,0.663
3/12/2021,-0.1037,-0.126,-0.07,0.123,0.696
3/15/2021,-0.1049,-0.138,-0.089,0.111,0.682
3/16/2021,-0.1048,-0.141,-0.095,0.105,0.678
3/17/2021,-0.1048,-0.133,-0.089,0.1,0.665
3/18/2021,-0.1066,-0.137,-0.086,0.114,0.67
3/19/2021,-0.1057,-0.136,-0.085,0.113,0.674
3/22/2021,-0.1056,-0.132,-0.094,0.083,0.642
3/23/2021,-0.1056,-0.127,-0.093,0.082,0.629
3/24/2021,-0.1059,-0.139,-0.1,0.073,0.632
3/25/2021,-0.1058,-0.111,-0.091,0.086,0.65
3/26/2021,-0.106,-0.135,-0.098,0.083,0.672
3/29/2021,-0.0946,-0.139,-0.092,0.075,0.643
3/30/2021,-0.0998,-0.135,-0.093,0.091,0.656
3/31/2021,-0.0997,-0.124,-0.09,0.095,0.669
4/1/2021,-0.0998,-0.111,-0.079,0.113,0.705
4/2/2021,-0.0997,-0.114,-0.078,0.126,0.704
4/5/2021,-0.0889,-0.118,-0.08,0.12,0.701
4/6/2021,-0.0868,-0.115,-0.084,0.113,0.687
4/7/2021,-0.0888,-0.119,-0.091,0.099,0.662
4/8/2021,-0.0938,-0.128,-0.098,0.098,0.669
4/9/2021,-0.0997,-0.122,-0.081,0.11,0.681
4/12/2021,-0.0999,-0.125,-0.088,0.108,0.68
4/13/2021,-0.0998,-0.128,-0.09,0.107,0.672
4/14/2021,-0.0997,-0.121,-0.094,0.093,0.652
4/15/2021,-0.0998,-0.123,-0.091,0.09,0.652
4/16/2021,-0.103,-0.117,-0.093,0.093,0.66
4/19/2021,-0.1026,-0.122,-0.092,0.087,0.656
4/20/2021,-0.1029,-0.127,-0.083,0.089,0.644
4/21/2021,-0.1048,-0.127,-0.095,0.08,0.632
4/22/2021,-0.1046,-0.128,-0.102,0.072,0.638
4/23/2021,-0.1066,-0.128,-0.101,0.071,0.642
4/26/2021,-0.1079,-0.126,-0.087,0.082,0.649
4/27/2021,-0.1079,-0.128,-0.093,0.085,0.647
4/28/2021,-0.1078,-0.13,-0.081,0.098,0.657
4/30/2021,-0.1077,-0.122,-0.081,0.097,0.664
5/6/2021,-0.1077,-0.121,-0.092,0.09,0.655
5/7/2021,-0.1037,-0.13,-0.089,0.088,0.657
5/10/2021,-0.1037,-0.125,-0.089,0.087,0.652
5/11/2021,-0.1037,-0.127,-0.092,0.078,0.643
5/12/2021,-0.1036,-0.125,-0.088,0.084,0.642
5/13/2021,-0.1017,-0.121,-0.08,0.094,0.673
5/14/2021,-0.1029,-0.124,-0.091,0.089,0.659
5/17/2021,-0.1078,-0.125,-0.092,0.085,0.654
5/18/2021,-0.1078,-0.128,-0.083,0.088,0.662
5/19/2021,-0.1077,-0.123,-0.087,0.082,0.666
5/20/2021,-0.1077,-0.119,-0.084,0.085,0.673
5/21/2021,-0.1116,-0.117,-0.088,0.083,0.676
5/24/2021,-0.1348,-0.124,-0.093,0.08,0.68
5/25/2021,-0.1347,-0.125,-0.09,0.078,0.677
5/26/2021,-0.1346,-0.126,-0.092,0.074,0.672
5/27/2021,-0.1346,-0.12,-0.087,0.081,0.674
5/28/2021,-0.1077,-0.122,-0.09,0.083,0.675
5/31/2021,-0.1078,-0.126,-0.093,0.087,0.679
6/1/2021,-0.1078,-0.114,-0.09,0.083,0.688
6/2/2021,-0.1077,-0.121,-0.091,0.083,0.695
6/3/2021,-0.1077,-0.121,-0.093,0.084,0.692
6/4/2021,-0.1046,-0.116,-0.079,0.087,0.697
6/7/2021,-0.1049,-0.12,-0.094,0.083,0.696
6/8/2021,-0.1036,-0.118,-0.096,0.078,0.686
6/9/2021,-0.1036,-0.117,-0.097,0.069,0.671
6/10/2021,-0.1038,-0.121,-0.098,0.055,0.669
6/11/2021,-0.1028,-0.121,-0.112,0.035,0.659
6/14/2021,-0.1029,-0.115,-0.109,0.041,0.658
6/15/2021,-0.1028,-0.115,-0.108,0.051,0.678
6/16/2021,-0.1027,-0.119,-0.104,0.051,0.685
6/17/2021,-0.1007,-0.108,-0.086,0.063,0.689
6/18/2021,-0.1018,-0.117,-0.096,0.059,0.683
6/21/2021,-0.0989,-0.112,-0.098,0.05,0.676
6/22/2021,-0.0988,-0.107,-0.092,0.056,0.673
6/23/2021,-0.0986,-0.107,-0.09,0.056,0.67
6/24/2021,-0.0987,-0.108,-0.091,0.056,0.672
6/25/2021,-0.1029,-0.112,-0.099,0.047,0.681
6/28/2021,-0.1029,-0.099,-0.092,0.058,0.687
6/29/2021,-0.1028,-0.109,-0.092,0.062,0.69
6/30/2021,-0.1027,-0.093,-0.096,0.058,0.69
7/1/2021,-0.1029,-0.113,-0.108,0.042,0.68
7/2/2021,-0.0998,-0.113,-0.106,0.045,0.668
7/5/2021,-0.1016,-0.113,-0.111,0.039,0.678
7/6/2021,-0.1015,-0.108,-0.097,0.044,0.672
7/7/2021,-0.1019,-0.111,-0.097,0.034,0.673
7/8/2021,-0.1029,-0.113,-0.117,0.026,0.659
7/9/2021,-0.1046,-0.113,-0.113,0.033,0.676
7/12/2021,-0.1016,-0.113,-0.115,0.03,0.672
7/13/2021,-0.1015,-0.119,-0.117,0.025,0.672
7/14/2021,-0.1019,-0.122,-0.121,0.019,0.669
7/15/2021,-0.1068,-0.123,-0.124,0.014,0.637
7/16/2021,-0.1248,-0.124,-0.116,0.025,0.645
7/19/2021,-0.1246,-0.127,-0.124,0.015,0.65
7/20/2021,-0.1246,-0.128,-0.126,0.01,0.64
7/21/2021,-0.1156,-0.126,-0.127,0.018,0.66
7/26/2021,-0.1078,-0.12,-0.128,0.012,0.648
7/27/2021,-0.1078,-0.126,-0.124,0.018,0.656
7/28/2021,-0.1077,-0.125,-0.122,0.02,0.65
7/29/2021,-0.1077,-0.126,-0.123,0.021,0.642
7/30/2021,-0.1099,-0.116,-0.121,0.022,0.641
8/2/2021,-0.1127,-0.116,-0.124,0.017,0.646
8/3/2021,-0.1127,-0.118,-0.126,0.011,0.637
8/4/2021,-0.1128,-0.119,-0.131,0.006,0.63
8/5/2021,-0.1129,-0.126,-0.128,0.007,0.638
8/6/2021,-0.1125,-0.122,-0.123,0.015,0.642
8/10/2021,-0.1086,-0.108,-0.119,0.025,0.649
8/11/2021,-0.1098,-0.119,-0.11,0.036,0.658
8/12/2021,-0.1099,-0.118,-0.116,0.027,0.655
8/13/2021,-0.1195,-0.116,-0.116,0.031,0.656
8/16/2021,-0.1496,-0.123,-0.121,0.022,0.652
8/17/2021,-0.1496,-0.117,-0.126,0.015,0.645
8/18/2021,-0.1497,-0.136,-0.126,0.02,0.648
8/19/2021,-0.1198,-0.133,-0.119,0.016,0.647
8/20/2021,-0.1195,-0.122,-0.127,0.011,0.645
8/23/2021,-0.1238,-0.122,-0.117,0.021,0.65
8/24/2021,-0.1239,-0.108,-0.116,0.018,0.654
8/25/2021,-0.1237,-0.116,-0.113,0.023,0.653
8/26/2021,-0.1238,-0.12,-0.109,0.026,0.644
8/27/2021,-0.1195,-0.108,-0.108,0.027,0.652
8/30/2021,-0.1197,-0.106,-0.113,0.022,0.651
8/31/2021,-0.1198,-0.126,-0.108,0.025,0.651
9/1/2021,-0.1199,-0.115,-0.106,0.031,0.652
9/2/2021,-0.1198,-0.125,-0.104,0.036,0.646
9/3/2021,-0.12,-0.124,-0.101,0.042,0.65
9/6/2021,-0.1197,-0.123,-0.089,0.051,0.662
9/7/2021,-0.1185,-0.121,-0.098,0.043,0.664
9/8/2021,-0.1186,-0.12,-0.094,0.045,0.669
9/9/2021,-0.1185,-0.122,-0.099,0.043,0.661
9/10/2021,-0.1187,-0.123,-0.094,0.048,0.659
9/13/2021,-0.1188,-0.101,-0.096,0.049,0.651
9/14/2021,-0.1185,-0.123,-0.092,0.051,0.654
9/15/2021,-0.1186,-0.128,-0.1,0.036,0.65
9/16/2021,-0.1187,-0.128,-0.091,0.053,0.653
9/17/2021,-0.1148,-0.122,-0.091,0.054,0.658
9/21/2021,-0.1149,-0.129,-0.096,0.041,0.655
9/22/2021,-0.1146,-0.118,-0.1,0.039,0.653
9/24/2021,-0.1147,-0.1,-0.083,0.06,0.677
9/27/2021,-0.1437,-0.111,-0.08,0.061,0.689
9/28/2021,-0.1437,-0.111,-0.08,0.085,0.695
9/29/2021,-0.1436,-0.12,-0.071,0.078,0.68
9/30/2021,-0.1436,-0.123,-0.076,0.072,0.676
10/1/2021,-0.1388,-0.109,-0.091,0.062,0.663
10/4/2021,-0.1339,-0.111,-0.087,0.054,0.672
10/5/2021,-0.1337,-0.109,-0.083,0.06,0.678
10/6/2021,-0.1336,-0.104,-0.077,0.084,0.687
10/7/2021,-0.1336,-0.098,-0.088,0.071,0.677
10/8/2021,-0.1267,-0.1,-0.081,0.087,0.696
10/11/2021,-0.1098,-0.093,-0.073,0.091,0.695
10/12/2021,-0.1098,-0.105,-0.076,0.093,0.696
10/13/2021,-0.1117,-0.107,-0.075,0.093,0.701
10/14/2021,-0.1118,-0.107,-0.08,0.081,0.686
10/15/2021,-0.1119,-0.11,-0.072,0.083,0.694
10/18/2021,-0.1178,-0.106,-0.068,0.096,0.706
